word,tag,abstract_id
art,O,104
algorithm,B,104
extracting,I,104
best,O,104
runs,O,104
implemented,O,104
software,B,104
toolkit,I,104
Tiburon,O,104
data,B,104
sets,I,104
experiments,O,104
wtas,B,104
resulting,O,104
real,O,104
world,O,104
natural,B,104
language,I,104
processing,I,104
tasks,O,104
artificially,O,104
created,O,104
wtas,B,104
varying,O,104
degrees,O,104
nondeterminism,O,104
find,O,104
Betty,B,104
outperforms,O,104
Tiburon,O,104
tested,O,104
data,O,104
sets,O,104
respect,O,104
running,O,104
time,O,104
Tiburon,O,104
memory,O,104
efficient,O,104
choice,O,104
Text,B,105
style,I,105
transfer,I,105
important,O,105
task,O,105
natural,B,105
language,I,105
generation,I,105
aims,O,105
control,O,105
certain,O,105
attributes,O,105
generated,O,105
text,O,105
politeness,O,105
emotion,O,105
humor,O,105
long,O,105
history,O,105
field,O,105
natural,B,105
language,I,105
processing,I,105
recently,O,105
gained,O,105
significant,O,105
attention,O,105
thanks,O,105
promising,O,105
performance,O,105
brought,O,105
deep,O,105
neural,B,105
models,I,105
article,O,105
present,O,105
systematic,O,105
survey,O,105
research,O,105
neural,B,105
text,I,105
style,I,105
transfer,I,105
spanning,O,105
representative,O,105
articles,O,105
neural,B,105
text,I,105
style,I,105
transfer,I,105
work,O,105
discuss,O,105
task,O,105
formulation,O,105
existing,O,105
datasets,O,105
subtasks,O,105
evaluation,O,105
rich,O,105
methodologies,O,105
presence,O,105
parallel,B,105
non,I,105
parallel,I,105
data,O,105
provide,O,105
discussions,O,105
variety,O,105
important,O,105
topics,O,105
future,O,105
development,O,105
task.1,O,105
Probing,B,106
classifiers,I,106
emerged,O,106
prominent,O,106
methodologies,O,106
interpreting,O,106
analyzing,O,106
deep,O,106
neural,O,106
network,O,106
models,O,106
natural,B,106
language,I,106
processing,I,106
basic,O,106
idea,O,106
simple—a,O,106
classifier,B,106
trained,O,106
predict,O,106
linguistic,B,106
property,I,106
model,B,106
representations—and,I,106
examine,O,106
wide,O,106
variety,O,106
models,O,106
properties,O,106
recent,O,106
studies,O,106
demonstrated,O,106
methodological,O,106
limitations,O,106
approach,O,106
squib,B,106
critically,O,106
reviews,O,106
probing,B,106
classifiers,I,106
framework,O,106
highlighting,O,106
promises,O,106
shortcomings,O,106
advances,O,106
users,O,107
world,O,107
interacting,O,107
dialog,B,107
agents,I,107
daily,O,107
life,O,107
need,O,107
better,O,107
speech,B,107
understanding,I,107
calls,O,107
renewed,O,107
attention,O,107
dynamics,O,107
research,O,107
automatic,B,107
speech,I,107
recognition,I,107
ASR,B,107
natural,B,107
language,I,107
understanding,I,107
NLU,B,107
briefly,O,107
review,O,107
research,B,107
areas,I,107
lay,O,107
current,O,107
relationship,O,107
light,O,107
observations,O,107
article,O,107
argue,O,107
NLU,B,107
cognizant,O,107
presence,O,107
ASR,B,107
models,O,107
upstream,O,107
dialog,B,107
system,I,107
pipeline,O,107
ASR,B,107
able,O,107
learn,O,107
errors,O,107
found,O,107
NLU,B,107
need,O,107
end,B,107
end,I,107
data,B,107
sets,I,107
provide,O,107
semantic,B,107
annotations,I,107
spoken,B,107
input,I,107
stronger,O,107
collaboration,O,107
ASR,B,107
NLU,B,107
Data,B,108
hungry,I,108
deep,B,108
neural,I,108
networks,I,108
established,O,108
factor,O,108
standard,O,108
NLP,B,108
tasks,I,108
including,O,108
traditional,B,108
sequence,I,108
tagging,I,108
ones,O,108
Despite,O,108
state,O,108
art,O,108
performance,O,108
high,B,108
resource,I,108
languages,I,108
fall,O,108
statistical,O,108
counterparts,O,108
low,B,108
resource,I,108
scenarios,O,108
methodology,O,108
counterattack,O,108
problem,O,108
text,B,108
augmentation,I,108
generating,O,108
new,O,108
synthetic,B,108
training,I,108
data,O,108
points,O,108
existing,O,108
data,O,108
NLP,B,108
recently,O,108
witnessed,O,108
new,O,108
textual,B,108
augmentation,I,108
techniques,O,108
field,O,108
lacks,O,108
systematic,B,108
performance,I,108
analysis,O,108
diverse,B,108
set,I,108
languages,O,108
sequence,B,108
tagging,I,108
tasks,I,108
fill,O,108
gap,O,108
investigate,O,108
categories,O,108
text,B,108
augmentation,I,108
methodologies,O,108
perform,O,108
changes,O,108
syntax,O,108
e.g.,O,108
cropping,B,108
sub,I,108
sentences,I,108
token,O,108
e.g.,O,108
random,B,108
word,I,108
insertion,I,108
character,O,108
e.g.,O,108
character,B,108
swapping,I,108
levels,O,108
systematically,O,108
compare,O,108
methods,O,108
speech,B,108
tagging,I,108
dependency,B,108
parsing,I,108
semantic,B,108
role,I,108
labeling,O,108
diverse,B,108
set,I,108
language,I,108
families,O,108
models,O,108
including,O,108
architectures,O,108
rely,O,108
pretrained,B,108
multilingual,I,108
contextualized,I,108
language,I,108
models,I,108
mBERT,B,108
Augmentation,B,108
significantly,O,108
improves,O,108
dependency,B,108
parsing,I,108
followed,O,108
speech,B,108
tagging,I,108
semantic,B,108
role,I,108
labeling,B,108
find,O,108
experimented,B,108
techniques,I,108
effective,O,108
morphologically,O,108
rich,O,108
languages,B,108
general,O,108
analytic,O,108
languages,B,108
Vietnamese,B,108
results,O,108
suggest,O,108
augmentation,B,108
techniques,I,108
improve,O,108
strong,O,108
baselines,O,108
based,O,108
mBERT,B,108
especially,O,108
dependency,B,108
parsing,I,108
identify,O,108
character,B,108
level,I,108
methods,O,108
consistent,O,108
performers,O,108
synonym,B,108
replacement,I,108
syntactic,B,108
augmenters,I,108
provide,O,108
inconsistent,O,108
improvements,O,108
Finally,O,108
discuss,O,108
results,O,108
heavily,O,108
depend,O,108
task,O,108
language,O,108
pair,O,108
e.g.,O,108
syntactic,B,108
level,I,108
techniques,O,108
benefit,O,108
higher,O,108
level,O,108
tasks,O,108
morphologically,O,108
richer,O,108
languages,O,108
model,O,108
type,O,108
e.g.,O,108
token,B,108
level,I,108
augmentation,I,108
provides,O,108
significant,O,108
improvements,O,108
BPE,B,108
character,I,108
level,I,108
ones,O,108
generally,O,108
higher,O,108
scores,O,108
char,B,108
mBERT,O,108
based,O,108
models,O,108
importance,O,109
pervasiveness,O,109
emotions,O,109
lives,O,109
makes,O,109
affective,B,109
computing,I,109
tremendously,O,109
important,O,109
vibrant,O,109
line,O,109
work,O,109
Systems,O,109
automatic,B,109
emotion,I,109
recognition,I,109
AER,O,109
sentiment,B,109
analysis,I,109
facilitators,O,109
enormous,O,109
progress,O,109
e.g.,O,109
improving,O,109
public,B,109
health,I,109
commerce,O,109
enablers,O,109
great,O,109
harm,O,109
e.g.,O,109
suppressing,O,109
dissidents,O,109
manipulating,O,109
voters,O,109
imperative,O,109
affective,B,109
computing,I,109
community,O,109
actively,O,109
engage,O,109
ethical,B,109
ramifications,I,109
creations,O,109
article,O,109
synthesized,O,109
organized,O,109
information,O,109
AI,B,109
Ethics,I,109
Emotion,B,109
Recognition,I,109
literature,O,109
present,O,109
ethical,B,109
considerations,I,109
relevant,O,109
AER,B,109
Notably,O,109
ethics,B,109
sheet,I,109
fleshes,O,109
assumptions,O,109
hidden,O,109
AER,O,109
commonly,O,109
framed,O,109
choices,O,109
data,B,109
method,O,109
evaluation,O,109
Special,O,109
attention,O,109
paid,O,109
implications,O,109
AER,B,109
privacy,O,109
social,B,109
groups,I,109
way,O,109
key,O,109
recommendations,O,109
responsible,O,109
AER,B,109
objective,O,109
ethics,B,109
sheet,I,109
facilitate,O,109
encourage,O,109
thoughtfulness,O,109
automate,O,109
automate,O,109
judge,O,109
success,O,109
building,O,109
AER,B,109
systems,O,109
Additionally,O,109
ethics,B,109
sheet,I,109
acts,O,109
useful,O,109
introductory,O,109
document,O,109
emotion,B,109
recognition,I,109
complementing,O,109
survey,O,109
articles,O,109
Query,B,110
Focused,I,110
Text,I,110
Summarization,I,110
QFTS,B,110
task,O,110
aims,O,110
building,B,110
systems,I,110
generate,B,110
summary,I,110
text,I,110
documents,B,110
based,O,110
given,B,110
query,I,110
key,O,110
challenge,O,110
addressing,O,110
task,O,110
lack,O,110
large,B,110
labeled,I,110
data,I,110
training,B,110
summarization,I,110
model,I,110
article,B,110
address,I,110
challenge,I,110
exploring,O,110
series,O,110
domain,O,110
adaptation,O,110
techniques,O,110
Given,O,110
recent,O,110
success,O,110
pre,B,110
trained,I,110
transformer,B,110
models,I,110
wide,B,110
range,I,110
natural,B,110
language,I,110
processing,I,110
tasks,I,110
utilize,B,110
models,I,110
generate,B,110
abstractive,I,110
summaries,I,110
QFTS,B,110
task,I,110
single,O,110
document,O,110
multi,O,110
document,O,110
scenarios,O,110
domain,O,110
adaptation,O,110
apply,O,110
variety,O,110
techniques,O,110
pre,B,110
trained,I,110
transformer,I,110
based,O,110
summarization,B,110
models,I,110
including,O,110
transfer,O,110
learning,O,110
weakly,O,110
supervised,B,110
learning,I,110
distant,O,110
supervision,O,110
Extensive,O,110
experiments,O,110
datasets,O,110
proposed,O,110
approach,O,110
effective,O,110
generating,I,110
abstractive,O,110
summaries,O,110
QFTS,B,110
task,O,110
setting,O,110
new,B,110
state,I,110
art,I,110
result,O,110
datasets,O,110
set,O,110
automatic,O,110
human,O,110
evaluation,O,110
metrics,O,110
Short,B,111
texts,I,111
STs,I,111
present,O,111
variety,O,111
scenarios,O,111
including,O,111
query,B,111
dialog,I,111
entity,B,111
names,I,111
exciting,O,111
studies,O,111
neural,B,111
machine,I,111
translation,I,111
NMT,B,111
focused,O,111
tackling,O,111
open,O,111
problems,O,111
concerning,O,111
long,B,111
sentences,I,111
short,B,111
ones,I,111
intuition,O,111
respect,O,111
human,B,111
learning,I,111
processing,I,111
short,B,111
sequence,I,111
generally,O,111
regarded,O,111
easy,O,111
examples,B,111
article,I,111
dispel,B,111
speculation,I,111
conducting,B,111
preliminary,I,111
experiments,I,111
showing,B,111
conventional,I,111
state,I,111
art,I,111
NMT,B,111
approach,I,111
Transformer,B,111
Vaswani,I,111
et,O,111
al,O,111
suffers,O,111
translation,B,111
mistranslation,B,111
errors,B,111
STs,B,111
empirically,B,111
investigating,O,111
rationale,O,111
summarize,B,111
challenges,I,111
NMT,B,111
STs,B,111
associated,O,111
translation,B,111
error,I,111
types,I,111
respectively,O,111
imbalanced,B,111
length,I,111
distribution,I,111
training,B,111
set,I,111
intensifies,B,111
model,I,111
inference,O,111
calibration,I,111
STs,I,111
leading,O,111
translation,B,111
cases,I,111
STs,B,111
lack,O,111
contextual,B,111
information,I,111
forces,B,111
NMT,B,111
higher,O,111
data,O,111
uncertainty,O,111
short,B,111
sentences,I,111
NMT,B,111
model,I,111
troubled,O,111
considerable,O,111
mistranslation,B,111
errors,I,111
existing,O,111
approaches,O,111
like,O,111
balancing,O,111
data,B,111
distribution,I,111
training,I,111
e.g.,O,111
data,B,111
upsampling,I,111
complementing,O,111
contextual,B,111
information,I,111
e.g.,O,111
introducing,O,111
translation,B,111
memory,I,111
alleviate,I,111
translation,B,111
issues,I,111
NMT,B,111
STs,B,111
encourage,O,111
researchers,O,111
investigate,O,111
challenges,O,111
NMT,B,111
STs,B,111
reducing,I,111
ST,B,111
translation,I,111
errors,I,111
enhancing,O,111
translation,B,111
quality,I,111
The,O,112
syntactic,B,112
structure,I,112
of,O,112
a,O,112
sentence,O,112
is,O,112
often,O,112
represented,O,112
using,O,112
syntactic,B,112
dependency,I,112
trees,I,112
.,O,112
The,O,112
sum,O,112
of,O,112
the,O,112
distances,O,112
between,O,112
syntactically,B,112
related,I,112
words,I,112
has,O,112
been,O,112
in,O,112
the,O,112
limelight,O,112
for,O,112
the,O,112
past,O,112
decades,O,112
.,O,112
Research,O,112
on,O,112
dependency,B,112
distances,I,112
led,O,112
to,O,112
the,O,112
formulation,O,112
of,O,112
the,O,112
principle,O,112
of,O,112
dependency,B,112
distance,I,112
minimization,I,112
whereby,O,112
words,O,112
in,O,112
sentences,O,112
are,O,112
ordered,O,112
so,O,112
as,O,112
to,O,112
minimize,O,112
that,O,112
sum,O,112
.,O,112
Numerous,O,112
random,B,112
baselines,I,112
have,O,112
been,O,112
defined,O,112
to,O,112
carry,O,112
out,O,112
related,O,112
quantitative,O,112
studies,O,112
on,O,112
languages,O,112
.,O,112
The,O,112
simplest,O,112
random,B,112
baseline,I,112
is,O,112
the,O,112
expected,B,112
value,I,112
of,O,112
the,O,112
sum,O,112
in,O,112
unconstrained,B,112
random,I,112
permutations,I,112
of,O,112
the,O,112
words,O,112
in,O,112
the,O,112
sentence,O,112
",",O,112
namely,O,112
",",O,112
when,O,112
all,O,112
the,O,112
shuffling,B,112
of,O,112
the,O,112
words,O,112
of,O,112
a,O,112
sentence,O,112
are,O,112
allowed,O,112
and,O,112
equally,O,112
likely,O,112
.,O,112
Here,O,112
we,O,112
focus,O,112
on,O,112
a,O,112
popular,O,112
baseline,B,112
:,O,112
random,B,112
projective,I,112
permutations,I,112
of,O,112
the,O,112
words,O,112
of,O,112
the,O,112
sentence,O,112
",",O,112
that,O,112
is,O,112
",",O,112
permutations,B,112
where,O,112
the,O,112
syntactic,B,112
dependency,I,112
structure,I,112
is,O,112
projective,O,112
",",O,112
a,O,112
formal,O,112
constraint,O,112
that,O,112
sentences,O,112
satisfy,O,112
often,O,112
in,O,112
languages,O,112
.,O,112
Thus,O,112
far,O,112
",",O,112
the,O,112
expectation,B,112
of,O,112
the,O,112
sum,O,112
of,O,112
dependency,B,112
distances,I,112
in,O,112
random,B,112
projective,I,112
shuffling,I,112
of,O,112
a,O,112
sentence,O,112
has,O,112
been,O,112
estimated,O,112
approximately,O,112
with,O,112
a,O,112
Monte,B,112
Carlo,I,112
procedure,I,112
whose,O,112
cost,O,112
is,O,112
of,O,112
the,O,112
order,O,112
of,O,112
Rn,O,112
",",O,112
where,O,112
n,O,112
is,O,112
the,O,112
number,O,112
of,O,112
words,O,112
of,O,112
the,O,112
sentence,O,112
and,O,112
R,O,112
is,O,112
the,O,112
number,O,112
of,O,112
samples,O,112
;,O,112
it,O,112
is,O,112
well,O,112
known,O,112
that,O,112
the,O,112
larger,O,112
R,O,112
is,O,112
",",O,112
the,O,112
lower,O,112
the,O,112
error,O,112
of,O,112
the,O,112
estimation,B,112
but,O,112
the,O,112
larger,O,112
the,O,112
time,O,112
cost,O,112
.,O,112
Here,O,112
we,O,112
pre-,O,112
sent,O,112
formulae,B,112
to,O,112
compute,O,112
that,O,112
expectation,B,112
without,O,112
error,O,112
in,O,112
time,O,112
of,O,112
the,O,112
order,O,112
of,O,112
n,O,112
.,O,112
Furthermore,O,112
",",O,112
we,O,112
show,O,112
that,O,112
star,B,112
trees,I,112
maximize,O,112
it,O,112
",",O,112
and,O,112
provide,O,112
an,O,112
algorithm,I,112
to,O,112
retrieve,O,112
the,O,112
trees,B,112
that,O,112
minimize,O,112
it,O,112
.,O,112
We,O,113
contribute,O,113
to,O,113
the,O,113
discussion,O,113
on,O,113
parsing,B,113
performance,O,113
in,O,113
NLP,B,113
by,O,113
introducing,O,113
a,O,113
measurement,B,113
that,O,113
evaluates,O,113
the,O,113
differences,O,113
between,O,113
the,O,113
distributions,B,113
of,O,113
edge,B,113
displacement,I,113
(,O,113
the,O,113
directed,O,113
distance,O,113
of,O,113
edges,O,113
),O,113
seen,O,113
in,O,113
training,O,113
and,O,113
test,O,113
data,O,113
.,O,113
We,O,113
hypothesize,O,113
that,O,113
this,O,113
measurement,B,113
will,O,113
be,O,113
related,O,113
to,O,113
differences,O,113
observed,O,113
in,O,113
parsing,B,113
performance,O,113
across,O,113
treebanks,B,113
.,O,113
We,O,113
motivate,O,113
this,O,113
by,O,113
building,O,113
upon,O,113
previous,O,113
work,O,113
and,O,113
then,O,113
attempt,O,113
to,O,113
falsify,O,113
this,O,113
hypothesis,B,113
by,O,113
using,O,113
a,O,113
number,O,113
of,O,113
statistical,B,113
methods,I,113
.,O,113
We,O,113
establish,O,113
that,O,113
there,O,113
is,O,113
a,O,113
statistical,B,113
correlation,I,113
between,O,113
this,O,113
measurement,B,113
and,O,113
parsing,B,113
performance,O,113
even,O,113
when,O,113
controlling,O,113
for,O,113
potential,O,113
covariants,O,113
.,O,113
We,O,113
then,O,113
use,O,113
this,O,113
to,O,113
establish,O,113
a,O,113
sampling,B,113
technique,I,113
that,O,113
gives,O,113
us,O,113
an,O,113
adversarial,O,113
and,O,113
complementary,O,113
split,O,113
.,O,113
This,O,113
gives,O,113
an,O,113
idea,O,113
of,O,113
the,O,113
lower,O,113
and,O,113
upper,O,113
bounds,O,113
of,O,113
parsing,B,113
systems,O,113
for,O,113
a,O,113
given,O,113
treebank,B,113
in,O,113
lieu,O,113
of,O,113
freshly,O,113
sampled,O,113
data,O,113
.,O,113
In,O,113
a,O,113
broader,O,113
sense,O,113
",",O,113
the,O,113
methodology,O,113
presented,O,113
here,O,113
can,O,113
act,O,113
as,O,113
a,O,113
reference,O,113
for,O,113
future,O,113
correlation,B,113
-,I,113
based,I,113
exploratory,O,113
work,O,113
in,O,113
NLP,B,113
.,O,113
Recent,O,114
advances,O,114
in,O,114
multilingual,B,114
language,I,114
modeling,I,114
have,O,114
brought,O,114
the,O,114
idea,O,114
of,O,114
a,O,114
truly,O,114
universal,B,114
parser,I,114
closer,O,114
to,O,114
reality,O,114
.,O,114
However,O,114
",",O,114
such,O,114
models,O,114
are,O,114
still,O,114
not,O,114
immune,O,114
to,O,114
the,O,114
“,O,114
curse,O,114
of,O,114
multilinguality,B,114
”,O,114
:,O,114
Cross-language,B,114
interference,I,114
and,O,114
restrained,O,114
model,O,114
capacity,O,114
remain,O,114
major,O,114
obstacles,O,114
.,O,114
To,O,114
address,O,114
this,O,114
",",O,114
we,O,114
propose,O,114
a,O,114
novel,O,114
language,B,114
adaptation,I,114
approach,O,114
by,O,114
introducing,O,114
contextual,B,114
language,I,114
adapters,I,114
to,O,114
a,O,114
multilingual,B,114
parser,I,114
.,O,114
Contextual,B,114
language,I,114
adapters,I,114
make,O,114
it,O,114
possible,O,114
to,O,114
learn,O,114
adapters,O,114
via,O,114
language,B,114
embeddings,I,114
while,O,114
sharing,O,114
model,B,114
parameters,I,114
across,O,114
languages,B,114
based,I,114
on,O,114
contextual,B,114
parameter,I,114
generation,I,114
.,O,114
Moreover,O,114
",",O,114
our,O,114
method,O,114
allows,O,114
for,O,114
an,O,114
easy,O,114
but,O,114
effective,O,114
integration,O,114
of,O,114
existing,O,114
linguistic,B,114
typology,B,114
features,I,114
into,O,114
the,O,114
parsing,O,114
model,O,114
.,O,114
Because,O,114
not,O,114
all,O,114
typological,B,114
features,I,114
are,O,114
available,O,114
for,O,114
every,O,114
language,O,114
",",O,114
we,O,114
further,O,114
combine,O,114
typological,B,114
feature,I,114
prediction,O,114
with,O,114
parsing,B,114
in,O,114
a,O,114
multi-task,O,114
model,O,114
that,O,114
achieves,O,114
very,O,114
competitive,O,114
parsing,B,114
performance,O,114
without,O,114
the,O,114
need,O,114
for,O,114
an,O,114
external,O,114
prediction,O,114
system,O,114
for,O,114
missing,O,114
features,O,114
.,O,114
The,O,114
resulting,O,114
parser,B,114
",",O,114
UDapter,B,114
",",O,114
can,O,114
be,O,114
used,O,114
for,O,114
dependency,B,114
parsing,I,114
as,O,114
well,O,114
as,O,114
sequence,B,114
labeling,I,114
tasks,O,114
such,O,114
as,O,114
POS,B,114
tagging,I,114
",",O,114
morphological,B,114
tagging,I,114
",",O,114
and,O,114
NER,B,114
.,O,114
In,O,114
dependency,B,114
parsing,I,114
",",O,114
it,O,114
outperforms,O,114
strong,O,114
monolingual,B,114
and,O,114
multilingual,B,114
baselines,I,114
on,O,114
the,O,114
majority,O,114
of,O,114
both,O,114
high,B,114
-,I,114
resource,I,114
and,O,114
low,B,114
-,I,114
resource,I,114
(,O,114
zero,B,114
-,I,114
shot,I,114
),O,114
languages,O,114
",",O,114
showing,O,114
the,O,114
success,O,114
of,O,114
the,O,114
proposed,O,114
adaptation,O,114
approach,O,114
.,O,114
In,O,114
sequence,B,114
labeling,I,114
tasks,O,114
",",O,114
our,O,114
parser,O,114
surpasses,O,114
the,O,114
baseline,B,114
on,O,114
high-resource,B,114
languages,I,114
",",O,114
and,O,114
performs,O,114
very,O,114
competitively,O,114
in,O,114
a,O,114
zero-shot,B,114
setting,O,114
.,O,114
Our,O,114
in-depth,O,114
analyses,O,114
show,O,114
that,O,114
adapter,B,114
generation,I,114
via,O,114
typological,B,114
features,I,114
of,O,114
languages,O,114
is,O,114
key,O,114
to,O,114
this,O,114
success,O,114
.,O,114
1,O,114
Unlike,O,115
other,O,115
mildly,O,115
context,B,115
-,I,115
sensitive,I,115
formalisms,O,115
",",O,115
Combinatory,B,115
Categorial,I,115
Grammar,I,115
(,O,115
CCG,B,115
),O,115
cannot,O,115
be,O,115
parsed,O,115
in,O,115
polynomial,B,115
time,O,115
when,O,115
the,O,115
size,O,115
of,O,115
the,O,115
grammar,O,115
is,O,115
taken,O,115
into,O,115
account,O,115
.,O,115
Refining,O,115
this,O,115
result,O,115
",",O,115
we,O,115
show,O,115
that,O,115
the,O,115
parsing,B,115
complexity,I,115
of,O,115
CCG,O,115
is,O,115
exponential,B,115
only,O,115
in,O,115
the,O,115
maximum,B,115
degree,I,115
of,O,115
composition,B,115
.,O,115
When,O,115
that,O,115
degree,O,115
is,O,115
fixed,O,115
",",O,115
parsing,B,115
can,O,115
be,O,115
carried,O,115
out,O,115
in,O,115
polynomial,B,115
time,O,115
.,O,115
Our,O,115
finding,O,115
is,O,115
interesting,O,115
from,O,115
a,O,115
linguistic,B,115
perspective,O,115
because,O,115
a,O,115
bounded,O,115
degree,O,115
of,O,115
composition,B,115
has,O,115
been,O,115
suggested,O,115
as,O,115
a,O,115
universal,B,115
constraint,I,115
on,O,115
natural,B,115
language,I,115
grammar,I,115
.,O,115
Moreover,O,115
",",O,115
ours,O,115
is,O,115
the,O,115
first,O,115
complexity,B,115
result,O,115
for,O,115
a,O,115
version,O,115
of,O,115
CCG,B,115
that,O,115
includes,O,115
substitution,B,115
rules,I,115
",",O,115
which,O,115
are,O,115
used,O,115
in,O,115
practical,B,115
grammars,I,115
but,O,115
have,O,115
been,O,115
ignored,O,115
in,O,115
theoretical,B,115
work,O,115
.,O,115
Multilingual,B,116
sentence,B,116
encoders,I,116
have,O,116
seen,O,116
much,O,116
success,O,116
in,O,116
cross,B,116
-,I,116
lingual,I,116
model,O,116
transfer,O,116
for,O,116
downstream,B,116
NLP,B,116
tasks,O,116
.,O,116
The,O,116
success,O,116
of,O,116
this,O,116
transfer,O,116
is,O,116
",",O,116
however,O,116
",",O,116
dependent,O,116
on,O,116
the,O,116
model,O,116
’s,O,116
ability,O,116
to,O,116
encode,O,116
the,O,116
patterns,O,116
of,O,116
cross,B,116
-,I,116
lingual,I,116
similarity,O,116
and,O,116
variation,O,116
.,O,116
Yet,O,116
",",O,116
we,O,116
know,O,116
relatively,O,116
little,O,116
about,O,116
the,O,116
properties,O,116
of,O,116
individual,B,116
languages,I,116
or,O,116
the,O,116
general,O,116
patterns,O,116
of,O,116
linguistic,B,116
variation,O,116
that,O,116
the,O,116
models,O,116
encode,O,116
.,O,116
In,O,116
this,O,116
article,O,116
",",O,116
we,O,116
investigate,O,116
these,O,116
questions,O,116
by,O,116
leveraging,O,116
knowledge,O,116
from,O,116
the,O,116
field,O,116
of,O,116
linguistic,B,116
typology,O,116
",",O,116
which,O,116
studies,O,116
and,O,116
documents,B,116
structural,I,116
and,O,116
semantic,B,116
variation,I,116
across,O,116
languages,O,116
.,O,116
We,O,116
propose,O,116
methods,O,116
for,O,116
separating,O,116
language-specific,B,116
subspaces,I,116
within,O,116
state,B,116
-,I,116
of,I,116
-,I,116
the,I,116
-,I,116
art,I,116
multilingual,B,116
sentence,I,116
encoders,I,116
(,O,116
LASER,B,116
",",O,116
M,B,116
-,I,116
BERT,I,116
",",O,116
XLM,B,116
",",O,116
and,O,116
XLM,B,116
-,I,116
R,I,116
),O,116
with,O,116
respect,O,116
to,O,116
a,O,116
range,O,116
of,O,116
typological,B,116
properties,O,116
pertaining,B,116
to,O,116
lexical,B,116
",",O,116
morphological,B,116
",",O,116
and,O,116
syntactic,B,116
structure,I,116
.,O,116
Moreover,O,116
",",O,116
we,O,116
investigate,O,116
how,O,116
typological,B,116
information,O,116
about,O,116
languages,O,116
is,O,116
distributed,O,116
across,O,116
all,O,116
layers,O,116
of,O,116
the,O,116
models,O,116
.,O,116
Our,O,116
results,O,116
show,O,116
interesting,O,116
differences,O,116
in,O,116
encoding,B,116
linguistic,B,116
variation,O,116
associated,O,116
with,O,116
different,O,116
pretraining,O,116
strategies,O,116
.,O,116
In,O,116
addition,O,116
",",O,116
we,O,116
propose,O,116
a,O,116
simple,O,116
method,O,116
to,O,116
study,O,116
how,O,116
shared,O,116
typological,B,116
properties,O,116
of,O,116
languages,O,116
are,O,116
encoded,O,116
in,O,116
two,O,116
state,O,116
-,O,116
of,O,116
-,O,116
the,O,116
-,O,116
art,O,116
multilingual,B,116
models,I,116
—,I,116
M,I,116
-,I,116
BERT,B,116
and,O,116
XLM,B,116
-,I,116
R,I,116
.,O,116
The,O,116
results,O,116
provide,O,116
insight,O,116
into,O,116
their,O,116
information,B,116
-,I,116
sharing,I,116
mechanisms,O,116
and,O,116
suggest,O,116
that,O,116
these,O,116
linguistic,B,116
properties,O,116
are,O,116
encoded,O,116
jointly,O,116
across,O,116
typologically,B,116
similar,O,116
languages,O,116
in,O,116
these,O,116
models,O,116
.,O,116
Transformers,B,117
are,O,117
arguably,O,117
the,O,117
main,O,117
workhorse,O,117
in,O,117
recent,O,117
natural,B,117
language,I,117
processing,I,117
research,O,117
.,O,117
By,O,117
definition,O,117
",",O,117
a,O,117
Transformer,B,117
is,O,117
invariant,O,117
with,O,117
respect,O,117
to,O,117
reordering,O,117
of,O,117
the,O,117
input,O,117
.,O,117
However,O,117
",",O,117
language,O,117
is,O,117
inherently,B,117
sequential,I,117
and,O,117
word,O,117
order,O,117
is,O,117
essential,O,117
to,O,117
the,O,117
semantics,B,117
and,O,117
syntax,B,117
of,O,117
an,O,117
utterance,B,117
.,O,117
In,O,117
this,O,117
article,O,117
",",O,117
we,O,117
provide,O,117
an,O,117
overview,O,117
and,O,117
theoretical,O,117
comparison,O,117
of,O,117
existing,O,117
methods,O,117
to,O,117
incorporate,O,117
position,B,117
information,I,117
into,O,117
Transformer,B,117
models,O,117
.,O,117
The,O,117
objectives,O,117
of,O,117
this,O,117
survey,O,117
are,O,117
to,O,117
(,O,117
1,O,117
),O,117
showcase,O,117
that,O,117
position,O,117
information,O,117
in,O,117
Transformer,B,117
is,O,117
a,O,117
vibrant,O,117
and,O,117
extensive,O,117
research,O,117
area,O,117
;,O,117
(,O,117
2,O,117
),O,117
enable,O,117
the,O,117
reader,O,117
to,O,117
compare,O,117
existing,O,117
methods,O,117
by,O,117
providing,O,117
a,O,117
unified,O,117
notation,B,117
and,O,117
systematization,O,117
of,O,117
different,O,117
approaches,O,117
along,O,117
important,O,117
model,O,117
dimensions,O,117
;,O,117
(,O,117
3,O,117
),O,117
indicate,O,117
what,O,117
characteristics,O,117
of,O,117
an,O,117
application,O,117
should,O,117
be,O,117
taken,O,117
into,O,117
account,O,117
when,O,117
selecting,O,117
a,O,117
position,B,117
encoding,I,117
;,O,117
and,O,117
(,O,117
4,O,117
),O,117
provide,O,117
stimuli,O,117
for,O,117
future,O,117
research,O,117
.,O,117
Humans,O,118
can,O,118
flexibly,O,118
extend,O,118
word,O,118
usages,O,118
across,O,118
different,O,118
grammatical,B,118
classes,I,118
",",O,118
a,O,118
phenomenon,O,118
known,O,118
as,O,118
word,B,118
class,I,118
conversion,I,118
.,O,118
Noun-to-verb,B,118
conversion,I,118
",",O,118
or,O,118
denominal,B,118
verb,I,118
(e.g.,O,118
",",O,118
to,O,118
Google,B,118
a,O,118
cheap,O,118
flight,O,118
),O,118
",",O,118
is,O,118
one,O,118
of,O,118
